Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0009733~response to auxin	18	5.405405405405405	6.500271733985758E-8	AT1G75590, AT5G18010, AT3G03830, AT5G66260, AT3G03840, AT3G03820, AT2G34650, AT4G12410, AT5G39610, AT5G10990, AT1G74840, AT3G59900, AT1G29440, AT5G18080, AT5G03310, AT1G57560, AT1G29510, AT5G18050	219	290	18499	5.2429853566367495	2.2490688004306314E-5	2.2490688004306314E-5	8.875088282067622E-5
GOTERM_BP_DIRECT	GO:0009873~ethylene-activated signaling pathway	14	4.2042042042042045	2.103694632534571E-7	AT3G61630, AT4G17500, AT5G47230, AT4G11140, AT5G47220, AT1G64380, AT1G36060, AT3G23240, AT1G43160, AT1G28370, AT2G23340, AT1G73500, AT3G25730, AT1G04310	219	179	18499	6.606617178133211	7.278519298514752E-5	3.639325872717425E-5	2.872258143216122E-4
GOTERM_BP_DIRECT	GO:0010200~response to chitin	11	3.303303303303303	4.014639216974136E-6	AT5G47610, AT3G19580, AT3G19380, AT4G17500, AT5G47230, AT1G20823, AT5G43170, AT4G28110, AT5G47220, AT4G31550, AT1G64380	219	133	18499	6.986267037456655	0.0013881036490244192	4.6291547401133837E-4	0.0054812150350191935
GOTERM_BP_DIRECT	GO:0009734~auxin-activated signaling pathway	9	2.7027027027027026	0.0018973316819925153	AT1G29440, AT5G18010, AT5G18080, AT2G34650, AT2G42580, AT5G18050, AT1G29510, AT1G75500, AT3G03660	219	190	18499	4.001225666906993	0.4816477911512935	0.15149141964529889	2.5596379732447994
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	13	3.903903903903904	0.00207571901962324	AT5G18010, AT5G09970, AT5G18080, AT2G44080, AT5G39610, AT2G42850, AT5G09520, AT3G57650, AT3G59900, AT1G52890, AT1G29510, AT3G03660, AT5G18050	219	384	18499	2.8596722792998475	0.5127340484980301	0.133929565566013	2.797145856615757
GOTERM_BP_DIRECT	GO:0080143~regulation of amino acid export	3	0.9009009009009009	0.002792051575367458	AT4G31730, AT5G38770, AT5G57685	219	7	18499	36.20156555772994	0.6199304402875339	0.14890668112911976	3.7454904195705407
GOTERM_BP_DIRECT	GO:0009739~response to gibberellin	6	1.8018018018018018	0.0063394291522336586	AT5G59845, AT4G25420, AT1G67100, AT1G74840, AT2G31730, AT1G57560	219	99	18499	5.119413311194133	0.889243878376734	0.26973395866552263	8.316741156940477
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	35	10.51051051051051	0.007980088902992875	AT3G61630, AT3G60390, AT3G14880, AT4G17500, AT4G11140, AT5G47220, AT5G08330, AT2G47270, AT1G52890, AT5G41570, AT4G36570, AT3G52540, AT3G23240, AT1G43160, AT5G53980, AT2G23340, AT1G59940, AT5G67060, AT2G45160, AT3G44260, AT5G47230, AT5G43170, AT5G39610, AT1G74840, AT1G64380, AT4G31550, AT3G03660, AT1G36060, AT3G19580, AT1G28370, AT1G09950, AT3G25730, AT5G47640, AT5G06710, AT3G12580	219	1886	18499	1.5675828140056267	0.9374748672457057	0.29285768198296747	10.362151949872977
GOTERM_BP_DIRECT	GO:0009409~response to cold	10	3.003003003003003	0.009195034278668402	AT1G43160, AT5G58070, AT5G15960, AT5G47230, AT5G43170, AT4G26080, AT1G07720, AT5G61410, AT2G33380, AT2G16500	219	299	18499	2.8250943021639863	0.9590825666742502	0.2989199674442714	11.849480813008139
GOTERM_BP_DIRECT	GO:0071555~cell wall organization	10	3.003003003003003	0.012416125343976849	AT1G74420, AT1G48100, AT4G33440, AT5G41900, AT5G17780, AT1G32170, AT2G44570, AT5G22940, AT3G06770, AT1G75500	219	314	18499	2.6901375679841784	0.9867382577415243	0.3509770436873627	15.682751563328301
