id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT1G17345.1,2.316,2.6443,1.2681,3.401,3.1739,2.8847,4.6957,3.965,3.6286,5.6544,9.4996,3.6558,10.3311,10.0986,9.1827,12.5923,9.8844,6.8089,9.2008,8.7268,6.2594
AT1G30160.2,0.5608,0.9224,0.6654,0.7672,0.7933,1.097,0.9497,1.2292,1.2815,0.894,1.1344,0.8398,0.8752,1.2387,0.7826,0.7235,0.933,1.0802,0.7266,0.7468,0.816
AT2G27690.1,1.4675,2.1123,1.307,1.8964,1.8752,1.5702,2.4553,2.3093,2.8595,4.4109,4.2087,4.8745,2.3086,2.1205,1.8936,1.6352,1.7017,1.9069,1.225,2.0632,1.3284
AT2G39980.1,11.1148,12.0176,9.0227,14.1455,12.8159,11.5851,20.8638,15.391,18.3312,51.072,41.3273,38.3728,128.95,129.226,99.8418,106.0378,112.3435,123.7721,141.7322,152.1363,150.3166
AT2G41230.1,4.6347,4.7376,2.6674,4.5945,4.286,4.0059,6.3006,5.7357,6.4266,20.4695,28.3066,19.9397,87.2855,96.7848,86.414,73.0602,71.7066,72.6958,58.6937,84.052,87.7974
AT2G43870.1,0.8117,1.3565,0.8341,2.3258,1.4257,0.9474,1.606,1.5934,1.4139,2.5401,1.2112,1.3585,1.4012,1.8725,1.2428,1.5316,1.617,1.9279,2.0597,2.5212,1.3344
AT3G21720.1,3146.1861,3689.4567,4524.985,4272.929,3857.9513,5201.0609,5061.7383,6574.9299,5949.5374,3510.7296,3640.7267,3073.2458,4289.7529,5193.2858,2405.8249,3705.2107,3748.992,3521.2416,2714.9647,2693.8769,2070.5164
AT3G48700.1,21.2781,17.5503,13.1503,17.1852,17.0574,20.872,28.9546,32.4872,26.1922,21.0293,25.0693,12.1172,23.77,36.1266,11.2524,30.0674,23.9051,18.6099,16.0005,12.5352,13.8938
AT3G50310.1,1.3633,1.2347,1.5688,1.2883,1.606,1.4808,2.3657,3.1605,4.3798,3.4078,4.3391,4.0185,4.8895,4.9517,3.7974,4.2605,4.0987,4.403,2.4512,3.4363,2.3717
AT4G11040.1,0.9237,0.747,0.7974,0.5992,0.6934,0.7616,0.9959,1.4927,1.3043,1.8602,1.1174,1.9414,0.6664,1.4644,0.999,0.5626,0.2967,0.7363,0.2528,0.1951,0.5081
AT4G37580.1,8.2227,7.9023,11.1557,9.9661,11.0827,10.0491,14.0341,16.9917,20.7857,22.6746,20.9366,21.6576,22.1539,27.2937,19.3895,24.6743,27.3419,25.0158,22.3756,24.4293,19.2893
AT5G05440.1,20.9557,17.3132,17.3184,20.0094,22.188,23.9098,29.0801,28.6286,35.5649,31.8403,33.4656,28.3258,37.2523,45.271,34.5588,43.9751,35.629,38.6105,44.8259,37.8918,40.6161
AT5G23370.1,0.5683,0.5888,0.9395,1.0038,0.7543,0.838,1.0264,1.37,1.2697,1.3467,0.4949,0.9454,0.9154,0.4345,1.2681,0.5476,0.8644,0.9289,0.8062,1.0401,0.9502
AT5G35732.1,3.0827,5.4548,4.2912,5.9191,6.2542,4.8073,6.9489,7.4164,6.1453,7.1245,5.1946,4.2113,6.651,9.8343,5.7744,9.8537,7.5666,5.4087,7.4371,6.1594,6.229
AT5G54490.1,7.3367,8.9444,5.6778,10.9636,10.1846,8.0969,10.1617,12.7284,13.647,18.4586,14.9788,15.7682,18.1458,15.9088,21.5477,18.8043,15.7872,15.8894,17.9236,18.536,16.1873
AT5G64572.1,0.9783,1.55,0.9852,1.071,1.777,1.7979,2.1209,2.088,1.5642,1.9197,1.8392,1.563,1.944,2.3912,1.4564,2.019,2.2076,1.9193,1.521,2.0192,1.8588
AT5G67080.1,1.9349,2.3587,1.9299,2.4712,4.11,5.649,5.4385,5.3186,9.717,6.7085,5.5242,8.0371,4.1574,5.8284,2.5353,2.1307,2.2577,2.6039,1.9743,1.4037,1.3472
