id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT1G01480.1,0.9055,1.1376,1.2021,0.7945,0.6429,0.7433,0.6438,0.6726,0.4537,0.9572,0.6068,0.5755,0.487,0.5631,0.7884,0.5565,0.4423,0.4692,0.7739,0.8352,0.8206
AT1G03820.1,1.6564,2.3849,2.5461,1.8417,1.9534,2.2202,1.5282,0.5912,1.179,0.6611,1.8388,1.4065,0.8349,0.2382,1.2489,0.5992,0.3553,0.9293,0.4224,0.5179,0.458
AT1G08005.1,1.3314,1.1688,1.1493,1.0935,0.8937,1.2693,0.8026,0.2345,0.4338,0.7846,0.8351,0.6389,0.8588,0.5239,0.4765,0.8801,1.0135,0.4487,0.3951,0.1782,0.2147
AT1G08390.1,2.9683,2.6057,2.7544,2.5391,2.1164,3.133,1.9677,1.1077,2.0522,2.5497,4.1868,1.4238,2.3926,2.8682,3.3151,2.268,2.5981,2.2892,2.5833,2.2247,2.5036
AT1G08430.1,2.3082,2.543,2.7793,1.7552,1.745,2.0959,1.6658,1.2009,1.5299,2.3497,2.0249,2.4821,1.4932,0.99,3.106,1.6479,1.1283,2.3333,1.984,2.202,2.2431
AT1G11120.1,19.0659,20.5443,23.862,15.7061,15.4991,18.1266,13.962,11.9057,13.5975,8.3506,10.8809,9.2594,9.9296,11.5294,10.9423,13.5066,13.1712,12.9134,13.1433,14.9963,14.784
AT1G11120.2,21.8409,23.4731,27.2627,17.7622,17.755,20.7077,15.9942,13.5649,15.5765,9.566,12.4645,10.607,11.3748,13.2074,12.4599,15.4725,15.0882,14.7929,15.0563,17.123,16.9357
AT1G11175.1,17.0617,13.7043,9.6739,6.0671,9.3066,4.7088,6.5852,5.481,3.4924,5.8023,7.2832,2.4069,7.73,6.6117,2.5914,10.1319,11.5849,4.0658,13.9992,13.891,10.0769
AT1G11800.1,2.4606,2.8283,2.6373,2.0725,1.8373,2.541,1.6784,1.4242,1.7815,1.5399,1.8085,1.621,1.8963,1.807,1.8847,2.2334,2.2844,2.5173,2.1029,2.5037,2.8667
AT1G11840.5,57.7917,58.0857,69.4508,58.0708,49.609,61.4842,39.489,36.2192,47.1961,37.5836,42.9671,55.8195,44.246,31.9341,81.8587,36.6526,37.8802,49.351,43.0476,42.8144,47.8475
AT1G11840.2,56.9799,57.2698,68.4753,57.2551,48.9122,60.6206,38.9343,35.7105,46.5332,37.0557,42.3636,55.0354,43.6245,31.4855,80.7089,36.1377,37.3482,48.6578,42.443,42.213,47.1754
AT1G11840.6,58.8095,59.0471,70.6003,59.0319,50.4558,62.5019,40.1426,36.8725,47.9524,38.2358,43.7423,56.7923,45.0031,32.4426,83.1588,37.3098,38.4839,50.1506,43.6693,43.5026,48.6394
AT1G11840.1,66.1541,66.5001,79.4524,66.4847,56.7881,70.3707,45.185,41.4514,54.0255,43.0444,49.21,63.9574,50.647,36.5513,93.66,41.978,43.3578,56.4634,49.1744,49.0121,54.7995
AT1G11840.3,68.6615,69.0206,82.4329,69.0046,58.9405,73.0379,46.8976,43.0225,56.0732,44.6759,51.0378,66.3243,52.5666,37.9367,97.178,43.5691,45.0012,58.5432,51.0382,50.846,56.8478
AT1G11840.4,67.4112,67.7637,80.9318,67.748,57.8672,71.7078,46.0224,42.2391,55.0521,43.8623,50.1451,65.1728,51.6094,37.2459,95.4397,42.7757,44.1817,57.4771,50.1088,49.92,55.8408
AT1G11960.1,3.9781,3.5485,4.694,4.1923,3.5055,3.4063,2.6298,2.5193,2.4302,2.7684,1.8421,3.1926,1.7592,1.562,3.9293,1.9968,2.3254,3.1631,2.3748,3.075,3.1685
AT1G13900.1,9.0626,10.0824,10.4242,9.1334,6.5676,7.8756,5.6778,5.2914,5.9983,5.4721,5.171,6.7273,6.2195,4.3475,7.2844,6.5459,8.2392,9.0484,9.0709,9.5351,8.5431
AT1G15100.1,58.9057,48.1093,35.3941,23.168,32.2338,28.9361,22.8462,21.7324,28.2323,19.5933,35.6161,27.1933,25.1675,23.4156,24.6303,30.9397,27.9871,28.0642,31.8099,37.3342,35.6003
AT1G17090.1,7.0067,7.029,6.9118,4.5209,5.7649,9.0424,3.5386,4.5681,4.8302,4.3892,8.1578,3.52,4.303,2.842,6.3798,3.5279,4.0633,4.3789,2.6694,3.201,3.3772
AT1G17090.2,5.7503,5.7001,5.6591,3.7145,4.7329,7.5384,2.8823,3.7261,3.9775,3.7458,6.7383,2.8779,3.5088,2.3241,5.426,2.93,3.3133,3.617,2.3091,2.6138,2.8494
AT1G18470.1,9.9442,10.4869,13.6946,9.3037,9.2304,9.6786,5.65,6.8648,8.4486,7.0247,5.5954,7.5131,7.3189,5.3347,10.252,8.0912,8.0941,10.9874,11.0563,10.5524,11.8914
AT1G18470.2,9.384,9.8473,12.8993,8.7362,8.6674,9.104,5.3054,6.4461,7.9333,6.5962,5.2542,7.0919,6.8725,5.0093,9.6474,7.5977,7.6004,10.3692,10.4334,9.9088,11.2033
AT1G18740.1,30.9974,25.3938,35.5915,18.7459,20.7941,22.7635,13.9562,11.469,21.3722,9.8533,17.5695,20.3381,14.9119,13.2256,22.382,15.3523,16.6272,21.1206,16.7102,15.1819,18.3978
AT1G18870.1,9.5316,8.335,12.257,10.7931,6.7164,9.6701,6.5304,5.5203,5.7256,5.3436,5.8396,5.2395,1.7751,1.1894,2.5946,0.8201,1.2344,1.0863,0.9684,0.9356,1.1667
AT1G18870.2,9.1548,7.5973,11.7088,9.616,6.0226,8.8186,5.8099,4.884,5.4644,4.7581,5.3863,4.8572,1.5923,1.16,2.4066,0.6999,1.1133,1.0651,0.8746,0.7867,1.0308
AT1G21080.2,8.1053,8.9492,12.1964,8.6229,7.619,8.6227,6.1922,5.7444,6.4675,8.7369,4.0913,8.0659,7.3215,4.3083,12.5159,8.286,6.1688,8.6107,10.6011,11.7146,9.5563
AT1G22520.2,18.5559,13.9243,17.435,10.121,12.4624,13.4754,9.3655,10.1556,11.8614,14.2496,12.5209,13.9533,13.1346,14.578,15.968,12.5552,12.038,13.5554,13.4896,10.6278,16.8842
AT1G22520.1,19.1187,13.891,18.4537,10.1218,12.3518,14.075,9.3405,10.6569,12.8174,13.8857,13.026,14.4011,13.223,15.2325,17.8328,12.5904,12.5846,13.6926,13.3468,10.6277,17.2759
AT1G24170.1,43.0895,35.5427,29.764,31.7436,30.5129,41.5512,23.6596,21.2124,27.3952,17.9509,35.2266,18.8327,30.3852,26.0659,34.5448,31.0245,29.2572,36.2555,28.2882,27.3479,35.7363
AT1G29420.1,1.0021,1.2214,1.9691,1.371,0.8406,2.1597,0.4031,0.245,0.5437,0.4923,1.1051,0.8454,0.8975,0.8025,1.0445,0.5981,0.5089,0.5936,0.4129,0.2974,0.9391
AT1G29490.1,10.7385,7.1638,8.5696,8.3652,7.081,10.0721,4.2327,5.6311,5.9325,5.3706,5.4344,3.239,3.6477,10.5298,3.9834,5.746,7.2992,4.7351,8.8037,6.8387,10.5239
AT1G31050.1,1.0739,1.1346,1.4158,0.9799,1.0008,0.9751,0.5577,0.6549,0.8735,0.9957,0.4681,0.6679,0.7696,0.45,1.4922,0.9364,0.6134,1.5052,1.1929,1.7282,1.4612
AT1G34040.1,4.2531,5.177,5.2962,3.999,4.1662,4.3774,2.25,2.7071,3.9078,3.4103,2.6125,3.9177,2.1985,1.2768,4.0902,1.4219,3.0642,3.3322,1.8761,1.7956,2.3735
AT1G35250.1,1.7628,1.8625,2.0286,1.8763,2.0806,2.5337,0.9446,1.318,1.4868,1.0258,2.1146,0.8874,1.4735,1.668,2.7995,1.1328,1.8384,1.4281,0.4843,0.9138,1.2064
AT1G38065.1,3.5928,3.1914,4.43,2.213,2.3034,3.1807,1.6859,1.8698,2.1709,1.6128,1.7167,2.3178,1.5105,1.3455,2.5913,2.0988,2.4222,2.3031,2.3572,2.1372,2.2265
AT1G38131.1,4.1908,4.0874,6.2661,3.2988,3.0696,4.2874,1.7669,2.0207,3.0405,1.8354,2.0564,3.5693,2.1254,1.9468,3.727,2.2268,2.3663,3.7407,2.6379,2.7264,4.0457
AT1G45201.1,93.3662,137.6694,135.5471,145.9388,110.2879,124.7061,77.772,61.4124,82.1075,59.3556,92.4513,91.7681,67.3719,36.6327,111.0105,66.1546,84.9167,88.5699,25.2237,26.9227,15.8098
AT1G49960.1,1.7637,1.7919,1.9029,1.4418,2.0955,2.085,1.5646,0.9893,0.7974,0.746,1.7917,0.7053,1.6585,1.284,1.576,0.547,0.6345,0.9072,0.1461,0.1478,0.0993
AT1G53540.1,1.924,1.7091,2.1944,1.2229,1.4987,1.5444,0.87,1.5681,0.9505,0.6752,0.8622,1.4829,0.7206,0.6309,1.9033,0.8519,1.1509,1.5802,0.9674,1.282,0.8285
AT1G55152.1,9.4718,8.539,11.1805,6.0263,7.3861,7.8795,4.2268,4.269,6.4542,3.2172,5.2967,5.0329,4.9522,5.4003,6.5877,6.9354,6.2348,6.3459,7.5081,7.06,6.4567
AT1G61580.1,10.7144,10.9725,12.7765,9.6102,8.7377,10.3942,8.8394,5.5553,8.3921,7.6377,7.2343,10.8542,7.6261,4.4278,12.6071,7.7061,7.3015,10.6309,8.0088,7.8841,11.7568
AT1G61667.1,29.7081,21.4576,21.2793,17.8521,18.2169,24.6503,10.6427,11.9408,16.5981,8.7004,16.6301,10.5742,14.3869,11.7346,21.3582,16.0836,16.6727,17.7461,16.9183,17.8358,26.619
AT1G63855.2,3.0102,3.0827,3.6373,1.511,1.7677,3.2113,1.2702,1.8496,2.693,1.3795,3.4598,2.9668,1.6987,1.7751,3.2275,1.7408,0.8407,2.4761,1.3382,0.8028,2.1763
AT1G67570.1,2.6503,2.5908,3.0153,1.3689,1.8594,2.7727,1.4376,1.248,2.2535,1.8451,1.6619,1.9064,1.6704,2.052,2.4757,2.6467,2.0539,2.2026,2.1237,2.3112,2.2837
AT1G68440.1,40.8891,43.0957,38.4486,32.7618,40.9972,38.0202,22.4993,25.6944,25.4142,23.042,23.7408,22.2806,31.6559,26.1053,31.5715,34.7489,31.1738,30.7693,42.1737,40.2712,40.1248
AT1G68680.1,17.9397,12.7223,19.3262,10.7769,11.8881,17.3452,10.7269,9.9753,10.1352,9.4777,15.2396,9.9044,12.1965,12.4699,17.4974,14.8738,14.1224,10.5988,12.4247,10.3085,13.1446
AT1G70260.1,5.0672,4.2427,5.3485,3.6765,3.8917,5.0303,2.9615,2.3043,2.9546,3.0568,5.199,3.2691,6.175,4.0995,10.2268,4.5383,5.0877,4.7933,3.2106,2.6438,3.2612
AT1G75140.1,4.5923,5.1994,7.6685,3.6208,2.9979,3.8616,2.5629,2.6113,3.394,3.4694,2.3372,3.9891,2.527,2.2502,4.6384,2.606,3.8295,4.3223,3.5936,3.5647,3.6567
AT1G76878.1,3.5502,2.8257,3.6527,1.8856,1.9538,3.2686,1.2499,1.5957,2.5641,1.2831,1.8404,2.5423,1.4885,1.024,2.2081,1.2908,1.4704,3.4086,1.3679,1.6465,2.7377
AT1G77130.1,12.1104,12.4689,14.5519,13.0122,10.1053,10.9017,6.9099,8.2806,8.5169,9.7101,4.8543,9.3631,6.0173,4.4563,9.8759,6.5603,7.7336,10.2458,10.3209,10.3879,12.159
AT1G78230.1,5.9167,5.7613,4.9063,7.9378,5.5971,4.2011,3.3783,2.1457,2.7772,1.924,2.1087,2.6205,1.6424,1.1445,2.5485,1.603,1.5805,2.6877,2.127,2.43,2.9142
AT1G79260.1,12.6806,10.3623,12.1286,7.2314,8.6237,10.6189,7.0901,6.5171,8.1762,10.0929,7.9385,7.6689,8.1029,8.0827,8.3193,7.4545,7.9122,6.8556,8.7996,6.2786,10.1854
AT2G01890.1,14.4833,17.4418,16.9222,18.6124,14.9916,14.2166,10.3656,10.8815,10.1989,11.5473,12.4392,11.7435,10.6769,6.6651,14.4558,11.554,12.6089,11.4706,16.5345,17.3892,13.4206
