id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT1G08650.2,7.4135,8.2785,9.4621,4.6416,5.9535,5.7736,4.1821,5.0528,6.9913,6.0388,4.0385,6.4917,4.6406,4.2111,6.765,5.4394,6.7226,10.5926,7.535,9.7976,10.0085
AT1G24580.1,14.9739,6.2596,14.8903,0.5204,1.2163,2.9611,0.6662,1.3937,1.7406,0.8138,1.0825,1.3243,0.2791,1.1762,0.4942,0.6279,1.1563,1.2393,0.6142,0.6445,1.3865
AT1G31820.1,1.5457,1.9031,2.0232,0.9875,1.0375,1.5262,1.0868,0.9499,1.5294,0.9866,0.9694,0.8034,0.9347,1.1984,1.2432,1.2556,1.4901,1.4881,2.0412,1.6645,2.1102
AT1G62422.1,4.1762,3.8186,5.0635,2.0757,2.4606,2.2349,1.7979,1.9203,3.0327,2.2454,2.0265,3.3375,3.0856,2.6384,5.2859,4.4758,4.0864,5.1021,4.0503,5.5634,5.5902
AT1G72510.2,18.9322,23.5207,28.3051,16.1939,13.6107,14.6062,11.679,10.3186,12.5256,10.5095,8.3217,13.5986,10.7179,7.7519,16.5804,12.8449,10.1208,14.4096,15.1625,18.1663,15.5386
AT1G72510.1,17.8205,21.71,28.0648,14.4877,12.4061,14.5272,10.5045,9.644,13.2874,9.6802,7.9808,14.6015,9.6102,6.988,16.3833,11.6581,9.4917,14.223,13.6042,16.5503,15.0643
AT2G15292.1,14.9076,8.9319,13.0208,6.2912,6.3415,8.4117,5.1119,4.019,4.6193,3.9379,6.0089,3.206,3.6911,4.3023,4.3772,4.662,4.4579,4.0217,4.6011,3.9256,6.7002
AT2G18735.1,6.0836,4.858,5.5719,1.8438,2.6102,3.0048,1.9593,1.9977,2.0779,1.733,1.5536,1.7821,1.4979,1.7956,1.4945,2.8006,2.1213,1.6155,1.858,1.7949,2.0149
AT2G20750.1,18.8774,24.3008,20.241,13.7201,13.6697,12.9616,10.7386,10.153,11.1253,8.5945,8.495,8.1836,9.0726,8.8336,6.2166,9.0069,9.1917,8.7241,9.3501,13.1739,7.8173
AT2G25490.1,62.8973,50.2108,58.8898,34.4146,37.1096,34.1173,42.2712,42.2596,59.5995,50.4023,79.409,78.365,58.8464,60.2051,72.2082,54.717,68.4633,74.9493,62.4534,85.3996,80.2516
AT2G33660.1,46.9403,43.4929,64.8261,9.4228,28.3466,26.8507,16.97,42.2925,60.0613,58.3652,67.3588,73.0213,22.1955,32.39,43.6187,35.6685,12.3852,40.0136,35.2287,93.3865,16.5898
AT2G35658.1,1.6071,1.8938,2.3885,1.2222,1.1984,1.0947,1.8289,0.9407,1.0895,0.7017,1.2131,0.8567,1.1516,1.17,1.2766,1.0328,1.2233,1.0518,0.9923,1.4275,1.2194
AT2G35658.2,1.3231,1.5591,1.9663,1.0062,0.9866,0.9013,1.5056,0.7745,0.897,0.5778,0.9987,0.7053,0.9481,0.9633,1.051,0.8503,1.0072,0.866,0.817,1.1752,1.0039
