id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT5G03730.1,12.4258,12.6767,12.7487,12.9115,11.8331,12.9958,12.5992,12.4066,12.9358,19.2275,16.4998,19.1005,28.3856,23.5897,30.0804,23.6847,25.8518,30.2439,30.3869,30.3193,32.7352
AT5G05435.1,2.2156,1.9868,2.6525,1.4676,2.8771,3.1631,2.5406,2.8223,2.1507,3.2269,3.3602,1.3712,3.2254,4.3533,4.4692,3.6593,4.3506,3.6068,3.8634,3.9984,5.4522
AT5G05500.1,42.4253,35.3145,39.0924,24.0678,39.673,51.2216,22.9181,32.8454,74.359,38.3551,47.5149,80.6654,52.8622,80.2207,80.3879,119.9726,117.414,185.3808,108.618,167.693,210.6718
AT5G05880.1,7.6148,8.4272,11.0769,7.0525,7.0199,9.6777,7.9302,8.526,14.5469,16.4308,11.8317,20.7982,16.9028,17.0494,27.2127,18.2704,16.4855,24.7923,17.3311,20.5723,26.7035
AT5G06570.2,2.8057,2.5717,0.9052,2.3364,2.6368,1.0595,2.4238,2.4624,1.5949,4.9103,3.4613,2.5123,11.9299,11.0248,5.4961,13.621,13.8626,7.1644,19.2465,20.7772,10.7219
AT5G06570.1,3.5123,3.0714,1.1854,2.8456,3.1829,1.4576,2.9191,3.047,2.0032,5.9833,4.2182,3.323,14.281,13.2468,7.105,16.4016,16.3419,8.6472,23.4057,24.8423,13.8431
AT5G06630.1,54.4814,69.2211,46.5599,63.0303,80.4995,69.7686,62.4722,45.7859,79.0315,42.1195,66.2327,115.6837,117.5925,151.93,126.6925,289.4266,327.3448,442.0728,269.0557,649.0412,341.4994
AT5G06640.1,129.5715,224.5004,109.2446,189.5836,249.2491,191.9692,180.194,168.3872,215.222,120.972,172.3953,261.0304,293.9384,356.0492,244.7259,681.3264,870.5811,899.3903,846.8681,2122.6942,874.9604
AT5G06990.1,1.7714,1.5874,1.6437,1.9696,2.0055,1.6888,0.9877,1.3993,2.5206,2.4774,1.9896,2.689,2.391,2.3204,3.1251,3.4372,3.5041,5.0893,3.1478,4.5117,5.7599
AT5G08260.1,40.8051,44.9877,44.8328,41.664,44.9077,58.7737,53.226,41.6687,57.6828,42.2312,56.2262,45.8395,68.3144,70.5346,63.0395,80.2411,83.0631,95.5332,62.7557,53.8109,52.7227
AT5G10625.1,17.1674,15.8935,16.323,12.6654,17.5858,21.1581,17.1047,15.419,23.9233,16.5887,27.6074,18.9706,32.8605,41.5268,35.9896,41.2069,40.896,41.0415,37.9768,44.103,47.3618
AT5G11160.1,8.2078,7.0618,6.8278,5.9078,6.4919,7.5296,7.3028,4.591,6.537,7.3057,10.8868,6.8991,12.0304,10.0012,13.5267,11.8719,13.593,11.2329,10.8661,8.5552,11.1694
AT5G12330.1,0.2796,0.7754,0.4819,0.4776,0.8188,0.5512,0.7564,0.7834,0.4315,0.8214,0.7579,0.5131,1.1686,1.5158,1.146,2.4171,1.9941,1.5946,2.6627,3.1373,2.1268
AT5G12330.2,0.3378,0.7813,0.3644,0.462,0.8721,0.4598,0.6944,0.7893,0.4804,0.8552,0.6463,0.5169,1.1775,1.5089,1.1046,2.3658,1.9237,1.591,2.6829,3.348,2.0978
AT5G12330.4,0.2975,0.7352,0.3357,0.3756,0.728,0.6689,0.5645,0.6416,0.4462,0.7623,0.5969,0.5843,0.9754,1.301,1.1831,1.9981,1.685,1.5617,2.2986,2.8273,1.9981
AT5G12330.3,0.1232,0.6269,0.4758,0.3147,0.6674,0.5629,0.6271,0.5106,0.2993,0.661,0.5439,0.5627,0.9124,1.1622,1.1479,1.566,1.4663,1.5778,2.0607,2.3625,1.6456
AT5G13500.1,18.6336,19.7226,14.8653,21.0384,19.0618,18.168,15.7691,15.2873,18.5292,20.73,18.0838,17.5303,23.7784,26.299,30.0433,25.9764,26.1919,25.3328,25.7186,29.1872,30.1367
AT5G13500.3,19.6032,20.26,15.6989,21.3952,19.4357,19.3845,15.8537,15.8533,19.7718,21.5087,18.6828,18.3461,24.4061,27.2152,31.5107,26.4849,26.7933,26.8022,26.5069,29.3549,31.4409
AT5G13500.2,18.026,18.2507,14.3486,19.2171,17.8472,17.7826,14.1339,14.51,18.3491,19.7162,17.1203,16.6709,22.2735,24.8092,28.6919,23.688,24.3484,24.6199,23.5398,26.6787,28.5971
AT5G14780.1,108.031,168.6312,83.7942,204.4538,156.6325,76.1942,118.6377,95.0069,79.765,154.4378,100.9304,98.5786,338.3205,248.4772,298.7208,235.4895,266.9566,218.3328,422.0935,418.0945,252.1588
AT5G14920.1,266.9602,497.7786,140.2503,671.9839,537.1334,210.1748,575.6516,291.8341,215.2117,348.0189,287.738,202.8535,1051.1184,885.8743,535.961,1284.8957,1181.3714,686.184,1650.9167,2061.8286,1171.7889
AT5G14920.2,261.3377,487.2399,137.1348,657.8053,525.7891,205.6717,563.5726,285.6219,210.5877,340.7258,281.5996,198.5213,1028.9501,866.9467,524.238,1257.8957,1156.205,671.564,1616.0073,2018.1042,1146.8086
AT5G15120.1,14.5252,14.1943,8.5207,13.1498,13.253,6.8758,11.036,6.5223,7.1737,12.1585,13.0597,15.8965,22.8082,18.3171,22.5353,21.0485,21.4516,18.5438,18.9021,18.0259,16.7614
AT5G15530.1,28.1957,43.1502,23.8887,42.9883,48.1677,33.5338,42.5487,33.0679,30.5387,34.5013,29.0883,24.5568,75.6606,64.3687,58.0757,64.8186,70.9008,52.4462,69.1411,82.8071,70.1832
AT5G15720.1,1.7436,1.7091,1.475,1.9804,1.6379,1.0927,2.1429,1.1938,1.6166,2.1563,2.0403,2.3405,3.0347,3.106,4.672,4.7794,5.5445,6.1577,5.4473,4.5513,4.6199
AT5G16080.1,0.5466,0.9988,0.3248,1.2145,0.6875,0.628,0.9873,0.1506,0.3061,0.6705,0.9988,0.546,3.3817,1.6318,2.5301,3.6909,4.3873,2.0474,4.7494,4.4535,2.3293
AT5G17847.1,1.0425,1.2707,2.0985,2.6141,1.1657,2.6014,2.0927,0.6103,0.848,0.3418,2.5402,2.2204,2.5192,3.1848,4.0334,1.1479,2.9073,3.3107,2.8292,2.776,1.674
AT5G18220.1,1.1233,0.7997,0.6817,0.9973,0.9168,0.7033,1.0244,0.5866,0.741,0.8645,1.4589,0.8494,2.4212,1.988,2.0065,2.0553,1.8939,2.6206,2.9438,2.567,2.9489
AT5G18470.1,6.5708,8.1271,3.3261,8.8901,6.9639,4.3935,7.1262,5.2948,5.7568,11.6094,12.0144,8.1387,22.4328,21.0112,19.1589,18.7463,20.6147,19.9807,26.5857,24.1504,27.1531
AT5G19040.1,0.5649,0.6404,0.5364,0.464,0.8287,0.6154,0.5106,0.5948,0.4596,0.6653,0.6786,0.3615,0.9327,1.1831,0.9079,1.0722,1.0739,1.3134,1.4001,1.3157,1.4504
AT5G19230.1,37.9117,41.0655,31.6065,40.3342,42.8335,44.6553,36.2945,38.5712,43.8139,42.8794,48.517,40.8977,58.6767,66.3443,89.237,60.576,62.5074,66.0817,71.6125,88.6929,73.8089
AT5G19890.1,0.5884,0.8351,0.2992,0.734,0.9284,0.9892,0.7297,0.4255,0.844,0.7811,1.3369,0.6913,18.6599,15.9363,18.8956,41.7823,50.9125,46.1788,29.2004,28.9564,36.2472
AT5G20250.1,25.5296,20.6721,24.6499,28.9153,21.5308,30.2816,24.7323,25.8882,30.9327,39.6621,25.5938,38.4074,35.2964,33.9822,42.3399,36.9745,46.0474,61.087,96.4305,99.3675,99.412
AT5G20250.2,26.4478,21.4168,25.5381,29.9514,22.2916,31.3788,25.6376,26.8215,32.0516,41.0979,26.4796,39.7742,36.5621,35.226,43.8751,38.3144,47.7328,63.3138,99.9239,102.9288,103.0115
AT5G20250.3,25.4398,20.5879,24.5632,28.7921,21.4288,30.175,24.6453,25.7972,30.8111,39.5379,25.4548,38.2597,35.1596,33.8626,42.191,36.8444,45.8973,60.8896,96.068,98.9867,99.0747
AT5G20250.4,26.2938,21.2922,25.3894,29.777,22.1618,31.1962,25.4883,26.6654,31.865,40.8586,26.3255,39.5426,36.3623,35.0209,43.6197,38.0913,47.4549,62.9452,99.3541,102.3403,102.4247
AT5G20790.1,9.9288,8.6193,9.0864,5.2802,8.2273,10.4268,6.9556,9.1858,13.9601,14.7952,11.5619,12.8572,12.4853,14.771,16.3525,16.8945,14.5661,22.0032,10.4543,15.2192,14.412
AT5G20790.2,7.5854,7.6376,7.7028,4.9467,7.4848,8.0215,6.9363,8.3014,10.4505,12.4387,10.1636,10.7681,12.2986,14.2633,13.7138,15.9934,11.6133,17.4651,9.3189,14.2066,12.1131
AT5G20820.1,1.8611,4.2341,1.1308,3.301,3.8146,2.0183,5.5217,2.6007,2.6343,5.5464,10.223,4.4053,18.0468,18.2788,12.6199,20.77,15.4159,11.3986,13.8794,13.6766,11.1234
AT5G22410.1,4.6655,6.2351,3.2401,4.0328,5.4134,3.9416,3.3186,2.9557,6.0763,6.9898,4.9116,7.4561,6.785,8.6395,8.8379,17.1785,15.8291,16.6406,16.6509,19.2281,17.8325
AT5G22630.1,8.4091,14.2508,6.731,13.6322,13.0801,10.0874,12.3274,11.6054,9.443,14.6128,14.2011,9.4156,20.5871,18.0301,15.3756,18.0287,18.1007,13.2424,16.7457,16.885,10.3275
AT5G23030.1,2.4536,3.3077,2.201,2.4033,4.1555,3.1448,2.7247,4.4324,3.7165,3.872,3.82,3.9594,3.6444,5.2621,4.9854,6.9123,7.7968,8.955,6.5901,10.4763,10.044
AT5G23790.1,2.1052,2.2645,2.4583,3.1066,2.7348,2.2206,3.7796,2.4994,3.4906,2.7146,2.717,4.0894,3.7919,4.0282,2.8764,3.3406,4.0517,3.5412,2.9039,3.5739,2.7516
AT5G24313.1,5.5465,6.5335,3.047,3.6971,7.1287,6.5727,2.8215,4.8044,7.498,7.0706,6.3223,9.4972,8.5917,12.4561,11.2621,17.4297,20.281,15.5912,14.2958,24.2758,27.0152
AT5G25350.1,149.523,126.4407,155.3543,102.1525,104.7508,114.1543,151.2221,132.7949,250.8665,179.2642,373.6302,339.8189,297.8163,326.9461,453.6391,272.1109,283.968,380.575,269.8438,292.1602,307.7857
AT5G26731.1,6.1757,5.042,5.3307,3.4717,4.5325,5.5948,4.4854,6.9197,6.7264,7.9023,9.2757,7.2704,11.0207,10.1495,11.8726,9.2446,12.043,12.2137,8.9839,8.7781,14.924
AT5G27320.1,11.2168,11.819,9.1287,11.5497,13.3946,11.1118,11.9235,11.2733,13.683,13.501,17.9707,13.1251,18.6828,19.1913,16.1782,18.8369,17.2353,16.5795,21.4796,20.8312,15.6802
AT5G33340.1,0.8688,1.3362,1.0083,1.7415,1.9586,1.2643,1.3892,0.8938,1.4611,1.499,1.4705,1.1249,9.0932,6.5873,6.284,23.48,29.0141,23.5115,66.9958,71.0008,37.3505
AT5G35190.1,158.8163,200.5004,123.5844,170.7843,232.0832,195.3354,172.9961,135.6963,244.7204,140.194,176.3544,322.5792,278.6305,362.5361,333.3313,683.5171,799.2241,1037.9019,577.9642,1379.9377,826.9064
AT5G38940.1,1.8345,2.3678,1.3043,2.3627,4.1621,3.9303,2.113,3.4084,2.9833,3.1772,4.0581,2.1126,8.3895,12.6832,12.8178,21.5586,24.5439,18.9935,34.1093,40.8804,21.7016
AT5G40780.1,15.6996,23.2348,15.5995,15.472,23.9067,28.8041,17.7714,21.3527,18.6638,24.0122,25.3964,22.7573,37.4123,35.7041,39.5645,26.9886,28.0241,26.6761,14.4668,19.3521,14.9142
AT5G40780.2,16.0192,23.7079,15.8941,15.787,24.3934,29.3723,18.1331,21.7874,19.0438,24.5011,25.8856,23.2206,38.1739,36.4135,40.37,27.538,28.5947,27.2192,14.7613,19.7461,15.2178
AT5G41761.1,6.8085,4.707,6.3935,6.6045,5.0832,2.9047,6.4915,3.1522,4.7464,8.6662,6.2543,7.7725,13.3257,10.2921,15.1738,17.9192,16.7963,16.8661,24.0464,23.7208,15.2028
AT5G42530.1,25.7905,26.3303,17.9373,23.171,30.8901,21.1635,37.8414,23.5289,37.7988,37.155,29.8565,26.2442,98.0968,136.127,80.8995,377.3583,453.9711,329.3214,448.5131,759.2162,332.6962
AT5G44255.1,2.0678,1.6873,2.1966,1.7416,1.9345,2.1121,2.6352,1.8845,1.9404,2.7321,5.6491,2.2243,4.2935,5.8332,4.0495,5.1878,6.1718,4.9494,5.5351,4.5019,4.0234
AT5G44580.1,24.6053,23.1153,13.9934,25.4525,26.0895,15.9151,25.5844,16.5382,17.2669,30.05,30.9551,19.3342,72.2258,73.8518,63.5998,117.5813,120.9954,96.0358,163.1499,147.6167,129.4806
AT5G44582.1,2.6575,3.9757,1.8771,3.7192,3.3431,3.8656,4.2207,4.0278,1.965,2.7272,4.2908,2.3169,8.5652,8.2275,7.9848,8.6777,8.088,5.0121,13.0577,10.8597,8.3419
AT5G44820.1,1.4332,1.962,1.1738,1.8355,1.1714,1.0013,0.8418,1.2579,1.0762,2.3802,2.0348,2.114,3.6712,2.96,4.9557,3.1252,3.7462,3.6257,3.4824,3.3769,4.4845
AT5G44910.1,1.2285,1.4826,1.5903,1.5549,2.0601,1.9235,1.2213,2.2093,1.6981,2.8327,1.2195,1.6195,4.5025,3.0969,3.6204,1.9273,2.4299,4.0281,3.3193,3.885,2.663
AT5G46960.1,18.6259,12.2841,11.3935,13.0468,13.1621,17.3276,10.4276,8.2378,20.8131,13.2452,19.0025,20.2756,20.8038,24.5948,32.2353,51.4192,40.5718,64.0696,25.0366,24.9118,23.1472
AT5G48180.1,173.6613,202.9383,173.6578,163.0578,231.2682,197.4786,211.9008,220.1764,239.8399,232.6281,292.4536,228.6102,451.5188,574.263,344.59,428.2976,376.7849,380.8336,442.4331,434.3309,393.4492
AT5G48890.1,30.7905,25.2684,57.202,31.6917,32.4059,46.5223,56.3227,59.4308,102.5885,71.0816,55.2549,104.4178,74.9972,101.0168,86.7233,82.4205,69.0007,108.4825,59.9467,64.6549,71.1778
AT5G49080.1,51.7002,76.2943,35.2306,68.142,86.3184,55.663,64.9578,45.1017,63.9786,41.1865,58.7908,90.0295,101.3765,124.1135,92.8576,243.7886,290.972,310.4751,224.8462,567.12,254.6508
AT5G49170.1,8.1737,6.015,9.3363,6.665,6.0347,10.0652,7.0482,6.6149,14.0104,10.0412,13.4497,15.6832,11.8338,13.4976,19.3716,11.6824,9.275,14.4646,6.7787,7.6618,10.7319
AT5G49270.1,2.6903,3.9203,2.6258,2.7048,3.7314,3.1424,2.7681,2.2885,3.5845,4.1233,2.6165,5.2581,4.4361,6.289,4.9177,7.331,8.0147,11.3357,6.0529,10.8322,6.9631
AT5G49630.1,30.6742,38.8618,28.7896,42.549,38.3394,35.6105,39.8005,28.7914,40.3918,33.4307,43.0884,31.3112,59.8656,56.174,52.745,51.4001,58.4702,58.5808,56.6303,55.7001,50.3615
AT5G49665.1,10.4969,10.5459,7.2166,13.2594,11.9047,9.2483,15.5031,11.364,9.0506,14.9177,11.1817,10.6154,17.2043,14.373,12.2506,15.0222,17.6029,14.0863,17.997,17.0284,13.8328
AT5G52810.1,3.18,3.1697,2.8052,2.6783,3.4291,3.6407,2.7162,2.055,2.4727,2.6072,4.4178,2.5693,4.3651,4.6466,6.2437,3.4634,4.6537,4.6637,2.7953,3.2123,3.0875
AT5G53660.1,31.9054,28.1451,38.0927,38.8901,27.3848,31.5748,39.4264,25.3841,37.0479,42.7229,36.063,50.2345,57.2159,44.8183,74.3236,49.3464,50.5738,59.6992,53.4549,47.3112,56.9654
AT5G53750.1,6.9769,8.4592,5.4999,8.48,8.8708,8.3738,10.7103,8.4432,11.5807,9.7568,14.3464,10.5394,14.686,13.2722,13.8616,13.2608,13.5283,15.489,14.6277,17.188,15.4288
AT5G54500.1,69.8722,95.4472,73.0703,93.4525,95.6174,84.857,68.2443,74.0249,78.2175,91.6789,84.004,69.5962,123.4224,126.3777,149.8789,99.188,119.4239,107.8989,113.0289,122.2815,103.8965
AT5G54500.2,72.0129,98.393,75.9133,95.5198,97.7456,87.6646,68.5208,75.9664,81.4805,94.2228,86.8783,72.1651,126.0199,128.2383,156.3378,100.758,123.0405,111.1054,115.5627,124.3082,107.5197
AT5G55620.1,13.8684,10.7623,7.7552,16.834,14.4637,12.3592,17.8741,7.832,12.7988,20.6567,42.7781,22.4055,59.1402,50.3988,82.2089,50.9945,60.1581,48.624,43.8514,37.2318,34.8689
AT5G55930.1,2.6687,2.0333,2.6715,1.7293,1.7089,5.2466,2.0173,1.885,3.5699,2.5113,2.9205,4.0755,3.2071,3.6409,4.5002,2.9867,3.4729,5.7464,1.8014,1.8832,1.7634
AT5G57520.1,4.2654,3.2108,3.5217,3.3419,4.3033,4.2095,3.8364,2.3874,6.2334,1.9423,4.7151,6.3226,5.9285,6.2763,9.9958,9.1891,8.5614,14.0727,8.2857,9.5932,10.8225
AT5G57530.1,11.3303,11.818,6.4478,8.8445,13.1631,7.4872,7.8636,8.2126,10.955,11.9459,9.8221,14.0507,22.93,29.4949,18.2593,51.4314,46.1778,44.5466,37.4794,42.7936,41.7923
AT5G59040.1,0.9316,2.6104,0.8042,2.6543,1.497,1.2156,2.6176,1.2941,0.7578,0.6861,2.3509,1.3644,3.8762,3.7603,2.7726,6.5342,3.8373,1.9581,4.5383,2.8422,2.6794
AT5G59530.1,1.6492,1.7031,1.6468,1.5932,1.6273,1.7615,1.4419,1.5325,1.4991,2.1899,1.7569,1.8346,2.3973,2.4991,3.6681,2.5367,3.6411,4.9125,3.5433,3.9405,4.7771
AT5G61350.1,0.9853,1.5182,1.1692,1.4203,1.5932,1.2698,0.9965,1.3739,2.0309,1.5194,0.901,2.0659,1.786,2.1658,1.9642,2.6868,3.1715,4.8411,3.6721,5.5393,3.7847
AT5G61490.1,1.1418,1.5031,0.6411,1.133,2.1061,1.5159,1.96,1.9032,1.4855,1.6808,2.5639,1.5509,2.2997,2.2057,2.1416,1.6971,1.4336,1.6645,1.0994,0.7609,1.1922
AT5G63270.1,2.9634,5.6893,2.558,3.9285,5.1255,3.6573,2.6783,3.7381,4.97,6.3622,2.516,5.6234,7.9099,9.0976,6.9491,13.6111,16.2056,12.2534,10.8339,21.2142,12.1955
AT5G63660.1,24.2387,25.8569,10.4614,22.5296,23.8872,11.5545,23.2452,17.5492,13.7991,23.9917,29.337,14.0435,50.6289,58.8808,38.441,61.3923,48.5764,36.2485,56.397,41.5754,39.099
AT5G64100.1,156.5502,290.124,163.1253,167.8893,302.7645,300.5626,199.5351,290.2807,223.3729,196.1655,268.4531,166.1253,473.0518,543.1903,399.6014,431.8723,468.4815,331.6181,259.8766,337.1812,176.7256
AT5G64120.1,10.4443,20.642,23.8496,14.6483,20.7964,30.8253,15.7525,27.3438,20.7276,19.791,14.924,13.7628,44.8451,52.7598,39.0863,104.1928,135.3005,83.6822,131.3342,124.7582,44.4136
AT5G64750.1,0.3387,0.8244,0.5597,0.4054,0.3786,0.6334,0.5266,0.5443,0.7334,1.0231,0.7361,0.923,1.1124,1.1255,1.2079,0.8145,0.6435,0.9006,0.4804,0.8821,0.6339
AT5G66170.3,177.1761,180.4799,204.2821,152.6566,198.7861,200.6713,159.4087,236.0221,234.0198,228.3621,194.0973,183.3628,314.7239,330.6981,426.2273,353.3571,331.1349,373.8349,367.3992,438.2457,356.8669
AT5G66170.1,189.4764,193.0715,218.5868,163.307,212.6039,214.5887,170.4935,252.4887,250.149,244.2943,207.6389,196.1555,336.6324,353.77,456.0183,378.0098,354.2373,399.9164,393.2117,468.821,381.7157
AT5G66170.2,188.9594,192.5447,218.0427,162.8615,212.0238,214.0032,170.0284,251.7998,249.4665,243.6277,207.0723,195.6203,335.7139,352.8048,454.7741,376.9784,353.2707,398.8252,392.1388,467.5418,380.6742
AT5G66985.1,9.829,11.6756,5.3663,8.6229,10.4984,6.9223,10.5281,6.7092,6.6274,11.8748,16.8531,11.6139,20.7853,17.4444,19.8902,19.4964,21.9286,19.0797,11.7591,15.6682,12.2129
AT5G67400.1,25.257,34.6207,20.5054,26.5756,31.8364,24.8016,21.2609,22.6791,34.1445,29.6077,20.4628,31.3281,41.9511,53.3996,39.2791,85.4662,79.8389,88.4326,96.8609,111.5491,123.0973
