id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT1G06180.1,1.1742,1.5744,1.731,1.2721,1.354,1.499,1.1791,0.8161,1.5515,1.0087,1.2269,1.2901,0.7102,0.7375,1.0056,0.5259,0.9311,0.8234,0.6165,0.9128,1.0219
AT1G09710.2,2.4846,2.8624,3.7168,3.9806,2.4659,3.7922,3.9665,3.125,2.9297,2.6828,2.2934,2.515,2.0194,2.0347,1.9242,2.3087,2.852,2.3572,2.9287,3.5855,2.5278
AT1G47760.1,1.4474,1.588,2.2204,1.2107,1.6185,1.5878,1.2598,0.9177,1.1119,1.263,0.5887,1.6063,0.7782,0.9485,1.1497,0.9965,0.8572,1.2177,1.4293,1.4462,1.1627
AT1G49475.1,4.1931,2.8871,4.5133,1.2834,2.1106,4.4677,2.4376,2.6411,6.7794,3.6319,3.5052,3.548,1.9885,2.101,2.689,1.3045,1.2021,1.9924,0.9872,1.0523,1.6251
AT1G77450.1,15.8766,20.0172,27.1317,14.0307,18.3345,23.4967,14.4692,22.7896,24.6228,14.0579,11.2128,12.6558,10.6423,12.7526,9.4457,10.5765,8.0761,7.5844,8.0956,8.7694,7.1456
AT1G79840.2,2.5116,3.4261,2.7264,3.6372,3.6698,2.1826,2.7758,3.191,2.5062,2.6167,1.2885,1.6749,1.9624,1.6759,1.7901,2.2781,2.6619,2.4455,3.2293,3.5304,3.168
AT1G79840.1,2.8241,4.0641,3.0865,4.2911,4.3368,2.5476,3.2704,3.7816,2.8783,3.1321,1.4759,1.9494,2.3206,1.9824,2.0648,2.6961,3.1122,2.9001,3.8568,4.1528,3.6378
AT2G47890.2,4.3428,4.0312,4.9117,3.4228,3.9941,4.4461,4.2588,5.3091,4.2869,4.0573,2.8482,2.9442,2.6798,3.4729,2.6229,2.7709,3.6472,3.1916,3.4827,3.8306,4.3301
AT2G47890.1,4.5609,4.2337,5.1584,3.5732,4.1948,4.6694,4.4538,5.5758,4.5023,4.2611,2.9913,3.0921,2.8144,3.6474,2.7828,2.9101,3.8304,3.3519,3.6577,4.0231,4.5476
AT3G11580.2,4.2902,6.1087,4.1968,6.8885,5.3252,4.5185,7.3749,4.1666,4.931,3.4816,2.2718,3.2001,3.3197,2.5111,2.5559,3.3074,2.7865,2.5026,2.5,2.3248,1.7465
AT3G58710.1,7.3362,8.0212,6.1991,8.0055,8.8407,5.6007,6.9793,6.235,4.0512,6.5951,4.3174,4.567,5.8196,4.4774,4.0369,6.9523,6.3474,5.2405,6.8632,7.536,5.9237
AT4G05100.1,5.0057,7.8775,8.1825,6.046,6.3927,6.972,3.7703,4.0936,5.4279,5.3232,3.1307,4.97,2.2012,1.5409,4.7098,2.5688,3.0308,3.3393,4.0165,4.446,4.0513
AT4G09460.1,12.5806,17.5111,18.202,15.2663,13.7018,17.7806,11.2066,15.6868,14.0219,12.4828,10.5449,9.1135,9.7021,7.797,10.3513,12.7456,10.1258,9.289,17.4279,16.7903,13.4851
AT4G14550.1,3.1599,3.3461,4.104,3.5831,2.5243,2.8897,2.2487,3.1693,2.5211,3.161,1.7929,2.0205,1.8681,1.4594,2.4741,1.6659,2.0388,1.6882,2.7194,2.5261,3.1424
AT4G29930.3,2.2053,3.6289,5.4061,3.1548,3.0262,4.4017,1.5404,2.7707,2.2825,1.8205,1.6761,1.162,0.4048,0.2307,0.8067,0.6217,0.4204,0.31,0.4833,0.268,0.1217
AT4G29930.2,2.543,3.8272,6.077,3.413,2.953,5.5269,1.4737,2.5321,2.5851,1.8245,1.8909,1.3683,0.395,0.1611,0.9619,0.647,0.4474,0.33,0.4355,0.3266,0.1581
AT4G29930.4,2.3078,3.2574,5.5551,2.9087,2.8183,4.6859,1.3665,2.345,2.1732,1.6695,1.6925,1.1329,0.3272,0.1601,0.8688,0.5358,0.3706,0.2734,0.4506,0.2975,0.131
AT4G29930.1,2.5313,3.5729,6.0167,3.1905,3.0913,5.1399,1.4988,2.5722,2.3837,1.7876,1.8564,1.2426,0.3588,0.1755,0.9529,0.5876,0.4064,0.2997,0.4942,0.3263,0.1436
AT5G10120.1,12.5624,15.1162,20.3304,8.661,10.7208,13.9865,9.4237,20.0916,15.8098,19.2368,8.1716,12.4985,6.1008,6.1108,5.2199,5.6813,5.8087,8.9476,2.9548,5.2307,7.2653
AT5G17490.1,5.914,6.9732,6.7045,5.1342,5.9781,8.2344,5.5843,8.2688,9.8519,5.6105,5.7415,5.3081,3.7353,5.262,3.1355,3.5181,3.3089,4.1461,2.877,2.8816,2.9782
AT5G17810.2,1.783,1.6373,2.0955,1.0388,1.273,2.0407,1.0518,1.6979,1.6044,2.3457,1.3876,2.2431,0.551,1.1187,1.0173,0.8465,0.8378,1.0004,0.4503,1.0112,1.3105
