id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT1G01580,1.9998,2.9793,2.5569,1.1914,2.5622,3.492,1.5956,1.3491,2.5296,1.6179,2.0895,1.9384,1.1346,2.547,3.1594,2.0646,1.818,2.9383,0.5356,0.716,0.7294
AT1G01600,9.6037,13.0419,6.994,16.8154,13.1772,6.1761,10.1231,8.8613,8.0279,10.4568,9.0036,9.2194,12.0329,12.5148,11.3002,11.6347,13.8194,12.9512,16.951,16.835,13.3955
AT1G01640,7.7712,13.6778,9.3906,10.8344,12.9536,10.2527,11.5882,9.8885,9.2033,9.6307,11.9767,7.5299,15.0703,14.1897,11.5432,20.7784,18.4809,12.7743,23.3438,22.3222,14.3945
AT1G01725,7.9817,8.4334,8.9306,7.687,8.3473,10.3334,9.1431,13.7491,9.4562,11.2202,7.1046,7.6384,8.8949,11.4897,10.2129,13.1842,12.7485,11.9361,14.8872,15.1619,13.6918
AT1G01770,2.6149,2.0793,3.4506,2.334,2.1933,2.3098,1.9297,2.644,2.897,3.1804,1.4458,2.8618,2.3825,1.7505,2.5903,2.6449,2.985,3.2302,3.8868,4.4927,5.3258
AT1G02050,1.2221,1.0928,1.8748,1.649,1.1674,1.2252,1.9426,1.8764,1.1872,2.1653,0.958,1.1124,1.45,1.4231,1.4558,1.4859,1.9113,1.9794,2.4127,2.4865,2.2079
AT1G02205,126.4955,188.2308,133.8345,258.6522,176.5854,151.1423,170.6756,148.4785,148.7547,158.6699,109.6717,149.073,135.3557,102.6515,116.4729,145.9936,168.3291,187.6874,251.9429,290.5286,212.3238
AT1G03090,3.5123,3.0447,7.9114,4.6023,3.3583,4.4126,3.111,4.5308,4.1417,5.74,1.9089,5.8234,4.3309,3.6468,7.1071,5.7868,6.7887,10.9989,18.8811,21.2624,18.4882
AT1G03630,10.1422,9.5722,14.1666,11.8879,7.2187,12.5491,11.065,6.2336,9.003,8.3543,7.1545,10.3549,7.3752,4.4019,13.607,6.1575,7.2565,9.1868,7.7487,6.3514,6.0395
AT1G03970,4.3012,4.6769,7.157,3.5798,4.2576,4.9079,3.3156,3.4688,4.6955,4.8307,2.7132,6.0999,4.6222,2.3358,8.2393,3.7767,4.3647,7.5835,7.8914,9.3171,9.1183
AT1G04220,65.5576,77.9242,71.6957,94.1048,72.7827,62.557,62.5173,54.7531,59.3995,61.4159,46.5103,74.8866,83.4463,66.5011,97.4545,63.7444,68.9091,88.3262,101.1507,127.3203,114.7455
AT1G05220,2.0237,1.6193,1.365,0.52,1.4324,0.9479,1.2959,1.3323,1.1833,1.4901,1.9164,0.8597,0.6633,1.8643,1.0741,1.5672,1.5885,1.2417,0.75,1.1799,1.0672
AT1G05450,1.6432,1.2023,2.6692,1.0586,1.2163,1.3166,0.6412,0.9335,1.7293,0.6648,1.0104,1.6993,0.9353,1.0135,1.2094,0.3201,0.3686,0.922,0.1441,0.4514,0.2338
AT1G06030,0.0447,0.1288,0.1896,0.1804,0.1109,0.3283,0.08,0.1544,0.2853,0.3012,0.0467,0.2454,0.1066,0.1441,0.3914,0.5784,0.5663,0.8096,0.7776,1.2234,1.4048
AT1G06570,5.8704,5.2578,9.911,5.7414,5.7403,6.6104,5.8318,8.3429,7.5686,8.6293,3.6808,6.3845,5.9777,5.0651,5.7825,7.2609,8.9567,11.3531,27.101,32.6524,25.6195
AT1G06923,0.3997,0.3722,0.4077,0.4474,0.9434,0.4946,0.2849,0.7644,0.5905,0.4635,0.3797,0.5224,0.6145,0.6421,0.5839,0.7793,0.9389,1.058,0.6989,1.4496,1.4566
AT1G07000,4.0446,4.3735,3.036,4.7981,4.2403,3.9069,3.1524,3.9932,3.5755,5.1137,3.7669,3.4958,4.6062,4.1903,4.0852,4.3209,5.0855,4.7706,6.6416,5.9883,6.3732
AT1G07040,10.5176,10.8878,10.6641,12.1345,10.4516,11.568,9.5939,11.0059,11.7366,13.5913,8.8755,10.8944,9.7645,9.8029,11.8953,10.8421,13.1717,13.5286,21.7702,24.2271,21.3858
AT1G07150,1.6413,1.3723,1.4927,1.4241,1.7944,1.9358,1.5188,2.8801,1.2874,2.8189,1.715,1.3118,1.4175,1.6512,1.3881,1.5252,1.829,1.4959,2.4308,2.5571,2.5184
AT1G07230,17.5034,25.6857,18.6103,33.4203,26.8624,19.7672,25.149,21.232,21.2731,23.1772,17.5902,17.6783,26.7875,21.5324,21.6941,29.9646,31.2406,26.6277,40.9349,40.4546,27.6664
AT1G07260,3.8135,4.2219,3.9143,3.5617,5.1215,4.4916,3.5708,5.1779,4.7565,5.0078,5.8688,3.377,6.5825,6.5653,4.3511,5.8307,6.0589,5.1584,5.9725,6.1784,6.6427
AT1G07310,66.4405,78.8446,47.654,77.6721,86.7572,64.1246,75.0845,69.1573,72.6503,54.4353,74.9239,63.0237,80.977,88.07,59.802,87.5838,79.3529,71.9811,89.7106,114.4049,98.2254
AT1G07640,5.8024,7.8461,9.3393,9.6573,7.418,8.6922,8.0689,6.6334,11.8345,8.9281,7.2753,8.5715,8.5438,9.5328,11.8531,9.6361,11.6715,13.2085,10.8936,13.0985,10.5043
AT1G08930,28.3088,24.3838,29.1854,20.5014,23.4222,30.8631,15.1538,22.0925,32.0523,34.3188,31.4801,44.2688,28.9299,23.561,47.337,30.8918,33.4187,45.7215,37.643,38.4474,48.185
AT1G08940,4.147,4.0328,3.7902,3.5724,4.7875,3.9536,3.1456,4.1104,3.0158,2.5387,2.9571,3.1973,4.6792,3.2602,4.7079,4.1505,4.567,5.0616,5.9255,6.8567,5.7602
AT1G09380,1.8228,1.7709,1.8192,1.4619,1.2425,2.6567,1.8877,1.6997,2.9411,2.2085,1.8749,3.6862,2.7083,3.7119,2.2901,1.976,1.6258,2.5233,0.6967,1.1767,1.1442
AT1G09530,15.884,14.0363,20.0045,18.0579,13.609,14.8513,14.5547,16.3794,16.9951,34.7177,18.383,29.4287,25.9891,19.1085,38.7473,22.2477,25.0439,33.4962,33.333,35.7941,39.0782
AT1G09932,0.6743,0.6963,0.924,0.543,0.6653,0.5134,0.3828,1.0437,0.613,1.0895,0.539,0.8555,0.3202,0.442,0.7795,1.1786,0.6038,1.4003,1.2329,1.109,1.6869
AT1G09960,8.5359,8.1602,7.4264,5.6559,7.9359,9.2879,7.1977,10.82,11.0738,8.0688,11.3021,6.9839,6.9891,8.7574,5.7911,6.7333,6.5653,6.1297,4.7335,5.3855,5.1153
AT1G10020,6.3265,7.5261,5.7911,7.2869,9.1767,7.6501,6.0637,8.6339,7.2689,6.4754,6.4458,4.9659,7.7661,7.8018,6.2361,7.0475,8.4127,8.1941,11.3211,12.9866,9.0775
AT1G10210,4.0679,5.1722,6.0322,6.0151,4.7856,5.67,4.6715,5.4145,6.6603,5.0917,4.8495,4.6251,5.3907,5.1505,5.3419,5.9977,6.1913,6.4453,8.7541,8.9101,6.6876
AT1G10370,8.7956,13.2398,8.1514,10.8651,14.2487,6.9984,11.6028,7.2315,6.8898,5.9987,9.384,3.9219,10.2602,7.8847,5.2534,7.1119,8.1738,4.0765,5.5889,4.626,5.1688
AT1G10400,1.0657,0.6882,0.9741,0.8367,0.7364,0.854,0.6991,0.6056,0.9688,1.0769,0.7863,0.8769,0.9601,0.8216,0.8684,0.9838,0.859,1.2128,1.7636,1.5238,1.812
AT1G10480,1.9984,3.622,3.4242,2.8931,3.8372,2.9579,2.5475,2.4144,2.1905,2.1607,2.4511,1.9442,1.9142,1.1199,2.3806,1.9377,1.8296,1.0075,1.8019,1.4858,0.8381
AT1G10970,9.4757,6.9106,6.6628,5.5384,6.5708,8.1394,6.9763,9.5036,9.3458,8.821,13.151,5.9155,5.0377,6.8491,4.4782,6.0901,5.3707,5.4599,4.4587,5.1038,4.951
AT1G10990,1.1788,1.4892,2.3115,1.3198,1.393,2.6259,1.3558,1.6454,2.2651,1.6302,1.4555,1.584,1.6407,1.1583,2.4406,2.2119,2.242,2.6431,2.6973,3.6742,4.3441
